order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,postal_code,region_id
CA-2019-3066051,2019-11-22,2019-11-22,Same Day,MC-18100,OFF-PA-10004355,20.74,4,0.15,0.1,,3210.0
IN-2019-5544199,2019-04-06,2019-04-08,First Class,GR-14560,OFF-EN-10003537,90.93,4,0.3,0.24,,1546.0
MX-2019-5630175,2019-12-19,2019-12-21,Same Day,JE-15610,OFF-FA-10002526,22.14,4,0.05,0.0,,15598.0
MX-2018-4544764,2018-11-17,2018-11-20,Standard Class,RP-19855,FUR-FU-10001142,234.78,7,0.08,0.05,,4792.0
ES-2017-2060402,2017-11-29,2017-12-01,Standard Class,SC-20725,OFF-AR-10000444,56.79,3,0.32,0.29,,15877.0
CA-2018-1829394,2018-10-28,2018-10-29,Standard Class,NR-18550,FUR-BO-10001337,120.98,1,0.33,0.29,,16676.0
RS-2018-814087,2018-12-05,2018-12-10,Standard Class,CS-1845,FUR-RUB-10002507,201.6,8,0.33,0.29,,3849.0
MX-2017-4891273,2017-05-05,2017-05-08,Second Class,TH-21550,TEC-AC-10000692,140.52,3,0.02,0.0,98115.0,4553.0
IN-2019-2862660,2019-11-07,2019-11-09,Same Day,NF-18385,OFF-SU-10004766,96.78,2,0.3,0.24,,15598.0
IR-2018-4266421,2018-12-24,2018-12-28,Standard Class,CS-2460,FUR-SAF-10001793,459.0,1,0.43,0.39,,5003.0
RS-2019-850418,2019-02-15,2019-02-19,Second Class,JP-6135,OFF-TEN-10004210,213.12,4,0.35,0.28,,6093.0
CA-2018-4739263,2018-12-14,2018-12-18,Same Day,MC-17590,OFF-FA-10000992,24.85,7,0.23,0.19,,1826.0
CA-2018-4881904,2018-08-14,2018-08-18,First Class,MB-18085,OFF-EN-10003286,16.56,2,0.23,0.19,,4717.0
TU-2018-451392,2018-06-22,2018-06-24,First Class,SM-10950,OFF-GLO-10000491,20.54,1,0.28,0.24,90049.0,4553.0
ES-2019-2105113,2019-08-22,2019-08-25,Same Day,JB-16000,OFF-FA-10000046,32.58,3,0.05,0.0,,4364.0
AG-2019-1162014,2019-12-04,2019-12-06,Standard Class,RO-9780,OFF-STA-10003027,14.97,1,0.15,0.1,98115.0,4553.0
US-2018-111528,2018-12-31,2018-12-31,Same Day,JP-16135,OFF-ST-10001526,481.32,4,0.25,125.14,,3210.0
AU-2019-4082050,2019-06-21,2019-06-21,Standard Class,PF-9120,TEC-PAN-10004404,379.44,8,0.55,0.47,,3080.0
ES-2016-3305419,2016-09-24,2016-09-28,Standard Class,NF-18595,TEC-PH-10003439,709.67,5,0.3,141.91,,2125.0
IN-2017-4566234,2017-09-12,2017-09-14,Standard Class,DP-13105,FUR-CH-10003581,1227.72,3,0.17,0.15,49423.0,1488.0
CA-2019-786569,2019-12-19,2019-12-19,Standard Class,KM-16720,OFF-AP-10001293,286.86,7,0.45,0.38,,3080.0
IN-2019-69526,2019-06-09,2019-06-13,Standard Class,GH-14425,FUR-CH-10002890,341.55,5,0.5,0.43,70506.0,3688.0
MX-2018-3472016,2018-05-23,2018-05-27,Standard Class,KN-16450,FUR-CH-10004993,601.89,7,0.18,0.15,,1826.0
ES-2019-272637,2019-09-23,2019-09-25,Standard Class,TS-21205,TEC-MA-10002043,230.88,2,0.3,0.24,32216.0,3688.0
CA-2017-2029313,2017-12-01,2017-12-04,Same Day,BT-11395,OFF-PA-10000349,19.92,4,0.22,0.2,,4792.0
TU-2019-1155691,2019-04-27,2019-04-28,Second Class,GM-4695,OFF-TEN-10003148,81.67,1,0.35,0.28,,2570.0
MX-2018-2200331,2018-09-12,2018-09-17,Standard Class,SC-20695,OFF-AR-10002706,169.1,5,0.13,0.1,,2570.0
TU-2019-3367777,2019-01-08,2019-01-10,Same Day,BF-1275,OFF-ENE-10000012,11.35,1,0.3,0.24,,783.0
IN-2019-1090343,2019-11-03,2019-11-08,Standard Class,NF-18385,TEC-CO-10002658,594.72,4,0.45,0.38,19143.0,5636.0
MX-2019-5263996,2019-09-15,2019-09-18,Second Class,NC-18415,TEC-AC-10003047,163.38,3,0.05,0.0,77095.0,1488.0
CA-2018-5374910,2018-03-26,2018-03-26,Standard Class,JM-15535,FUR-BO-10003441,257.5,3,0.43,0.39,,1546.0
IN-2019-5363543,2019-03-14,2019-03-18,Second Class,AC-10615,TEC-PH-10003613,410.22,3,0.35,0.29,,4958.0
ES-2018-5427427,2018-05-12,2018-05-17,Same Day,PK-19075,OFF-PA-10004034,104.1,5,0.03,0.0,,3280.0
TU-2018-4942636,2018-06-12,2018-06-15,Standard Class,RB-9705,FUR-BEV-10003414,198.4,1,0.48,0.44,,1826.0
MZ-2017-3310,2017-01-14,2017-01-16,Second Class,CM-2385,TEC-SAN-10000260,82.98,1,0.0,13.26,,4792.0
RS-2019-4147444,2019-08-07,2019-08-09,Second Class,CR-2625,OFF-ROG-10001418,60.75,1,0.35,0.28,,4792.0
IN-2018-494843,2018-06-13,2018-06-18,Second Class,AA-10645,OFF-ST-10003141,289.35,5,0.38,0.34,,1546.0
ID-2019-1841870,2019-06-17,2019-06-21,Second Class,BP-11095,OFF-BI-10001293,50.29,2,0.4,0.33,,17455.0
AG-2019-2464459,2019-03-30,2019-04-03,Second Class,AC-420,OFF-WIL-10000979,4.89,1,0.15,0.1,,4792.0
IN-2017-630377,2017-05-11,2017-05-16,Second Class,CC-12220,OFF-BI-10003582,15.77,2,0.12,0.1,20852.0,5636.0
CA-2018-2991972,2018-08-18,2018-08-20,Second Class,RP-19270,OFF-BI-10003727,33.44,10,0.33,0.29,,1546.0
SF-2017-3430812,2017-03-20,2017-03-22,Same Day,TT-11265,OFF-HON-10000137,6.66,1,0.02,0.0,,3539.0
IN-2018-1835577,2018-08-31,2018-09-05,Second Class,HG-15025,OFF-BI-10004534,221.94,5,0.13,0.1,,3104.0
US-2018-2625373,2018-12-15,2018-12-16,First Class,PO-19180,OFF-EN-10000359,12.0,5,0.23,0.19,85023.0,4553.0
IT-2019-1003936,2019-11-14,2019-11-14,Standard Class,NG-18355,TEC-CO-10002769,539.24,2,0.45,0.38,,6017.0
CA-2019-4612561,2019-07-27,2019-07-31,Second Class,JF-15355,TEC-PH-10003589,89.95,5,0.25,0.19,,1826.0
MX-2019-2393776,2019-04-18,2019-04-21,Second Class,DC-13285,OFF-BI-10002727,51.65,2,0.15,0.1,98115.0,4553.0
SF-2019-5821655,2019-09-12,2019-09-12,Second Class,LT-7110,TEC-APP-10001586,1727.46,14,0.15,0.1,,15328.0
ES-2019-5145563,2019-12-09,2019-12-09,Standard Class,ST-20530,OFF-AP-10002413,183.87,3,0.35,0.28,,1546.0
DJ-2018-2228670,2018-11-07,2018-11-08,Second Class,JH-5430,OFF-ROG-10003300,92.16,4,0.08,0.05,,4792.0
UP-2019-3067755,2019-11-25,2019-11-27,Standard Class,HK-4890,FUR-SAU-10004053,788.4,4,0.5,0.43,30080.0,3688.0
ES-2018-2355016,2018-09-01,2018-09-03,Second Class,TS-21370,OFF-ST-10001646,16.88,1,0.28,0.24,37087.0,3688.0
CA-2018-445651,2018-06-25,2018-06-26,Second Class,HL-15040,TEC-PH-10001305,440.91,9,0.33,0.29,,3752.0
CA-2019-2617982,2019-01-30,2019-02-04,Standard Class,BD-11770,OFF-AR-10002053,4.77,2,0.25,0.19,,1410.0
IV-2019-5786714,2019-05-16,2019-05-16,Standard Class,BP-1050,TEC-SHA-10004390,355.56,1,0.25,0.19,,15328.0
ID-2019-3519061,2019-10-29,2019-11-03,Second Class,GP-14740,TEC-PH-10002517,339.19,4,0.15,0.1,,97511.0
IT-2019-518191,2019-09-19,2019-09-19,Second Class,JW-15220,OFF-BI-10000563,16.32,2,0.35,0.29,,3855.0
ES-2016-147007,2016-12-10,2016-12-13,Same Day,HF-14995,OFF-LA-10002964,35.55,3,0.2,0.2,,3539.0
IN-2019-1390182,2019-05-02,2019-05-02,Same Day,EB-13975,OFF-FA-10003546,26.52,2,0.05,0.0,,3539.0
IN-2016-1934380,2016-10-11,2016-10-14,Standard Class,KM-16375,OFF-AR-10001965,53.4,2,0.3,0.3,98115.0,4553.0
MX-2018-1104416,2018-09-01,2018-09-06,Same Day,JM-15865,OFF-SU-10003701,44.0,4,0.08,0.05,,9954.0
MO-2019-2568026,2019-07-01,2019-07-03,Standard Class,TM-11490,OFF-BIC-10003841,113.76,2,0.15,0.1,,2570.0
UP-2019-3162607,2019-08-28,2019-08-28,Standard Class,CM-2655,FUR-SAU-10003928,435.45,1,0.5,0.43,,3080.0
ES-2019-2603205,2019-09-26,2019-09-29,Second Class,CC-12670,OFF-ST-10000355,46.65,5,0.3,0.24,,3722.0
ES-2019-529514,2019-09-01,2019-09-06,Same Day,BS-11800,OFF-SU-10001351,75.24,3,0.3,0.24,19143.0,5636.0
ES-2019-5554723,2019-09-01,2019-09-02,Standard Class,IM-15070,OFF-AR-10002485,186.48,7,0.35,0.29,,6093.0
CA-2019-4793804,2019-02-22,2019-02-25,Second Class,MG-17650,TEC-PH-10003505,445.44,8,0.25,0.19,,16676.0
CA-2019-2166163,2019-10-07,2019-10-11,Second Class,BP-11095,TEC-PH-10000984,391.98,2,0.25,0.19,,2570.0
NI-2017-2585004,2017-09-07,2017-09-09,Standard Class,AA-645,OFF-BOS-10003160,17.73,2,0.12,0.1,,3104.0
CA-2018-4109037,2018-10-29,2018-11-02,Standard Class,MS-17365,OFF-AP-10000055,64.96,2,0.53,0.48,,13836.0
MX-2018-5918872,2018-06-11,2018-06-16,Standard Class,AG-10330,FUR-BO-10001966,163.36,2,0.23,0.19,,3280.0
CA-2018-2452891,2018-12-11,2018-12-12,Second Class,BM-11140,OFF-ST-10001418,182.94,3,0.18,0.15,,3031.0
IT-2016-4726056,2016-12-17,2016-12-21,Standard Class,CC-12610,FUR-CH-10001237,435.29,3,0.35,0.35,,4792.0
ML-2018-1700910,2018-08-19,2018-08-20,Second Class,BD-1770,TEC-MOT-10002689,82.59,1,0.13,0.1,,2570.0
MX-2018-5436864,2018-09-30,2018-10-01,Standard Class,MC-17425,OFF-AR-10004818,17.76,1,0.13,0.1,77642.0,1488.0
IT-2019-1522163,2019-08-28,2019-09-01,Standard Class,SG-20470,OFF-AR-10004151,48.66,2,0.35,0.29,,3855.0
US-2018-3794210,2018-06-08,2018-06-10,Standard Class,MH-17785,TEC-CO-10003931,634.12,5,0.23,0.19,,9954.0
CA-2016-141110,2016-11-26,2016-12-01,Standard Class,LS-17200,OFF-BI-10002012,4.32,3,0.3,1.51,,783.0
IN-2019-471597,2019-06-29,2019-07-01,Standard Class,PG-18895,TEC-MA-10003170,514.23,12,0.55,0.47,37075.0,3688.0
MX-2019-4219345,2019-10-22,2019-10-27,Same Day,NS-18640,OFF-LA-10001230,16.8,3,0.05,0.0,,3373.0
US-2018-5762047,2018-11-21,2018-11-26,Second Class,EC-14050,TEC-AC-10001314,249.95,5,0.03,0.0,,12699.0
EG-2019-1908267,2019-07-03,2019-07-03,Standard Class,NP-8700,FUR-RUB-10003518,84.84,2,0.1,0.05,,19250.0
ES-2019-2323733,2019-11-29,2019-12-03,Standard Class,HM-14860,OFF-AR-10003658,177.3,6,0.35,0.29,,1573.0
MX-2019-2610364,2019-11-11,2019-11-15,Standard Class,DB-12910,OFF-AR-10002583,129.22,7,0.35,0.29,,2898.0
IN-2017-3098083,2017-01-27,2017-01-31,Same Day,HE-14800,OFF-LA-10001548,9.75,1,0.22,0.2,,4792.0
ES-2020-2936558,2020-01-15,2020-01-20,Second Class,CD-11920,OFF-BI-10001621,99.54,2,0.37,0.28,95823.0,4553.0
CG-2018-5596867,2018-04-21,2018-04-24,Same Day,LC-6885,OFF-KLE-10001644,81.66,2,0.08,0.05,,1826.0
NI-2017-314661,2017-09-11,2017-09-12,Same Day,PA-9060,OFF-NOV-10004048,3.26,1,0.02,0.0,,2570.0
IN-2018-1784437,2018-10-19,2018-10-19,Standard Class,BW-11110,OFF-AR-10003046,84.13,2,0.13,0.1,,10495.0
IT-2019-5262873,2019-11-03,2019-11-06,Second Class,CJ-12010,OFF-ST-10004020,102.09,1,0.3,0.24,19143.0,5636.0
US-2019-3407346,2019-09-01,2019-09-04,Standard Class,DO-13645,FUR-CH-10003817,97.18,2,0.2,0.14,,783.0
IN-2019-5062542,2019-10-17,2019-10-17,Same Day,DE-13255,OFF-FA-10002177,19.89,1,0.25,0.19,19711.0,5636.0
MX-2017-106229,2017-01-05,2017-01-10,Standard Class,TB-21280,OFF-PA-10002219,60.4,5,0.2,28.9,,23332.0
ID-2017-5825165,2017-04-15,2017-04-15,Second Class,LC-16885,OFF-BI-10004078,91.13,4,0.37,0.34,80219.0,4553.0
RW-2019-313410,2019-11-13,2019-11-18,Same Day,MF-7665,OFF-STO-10001142,28.98,2,0.05,0.0,,3539.0
ES-2019-2506052,2019-11-28,2019-12-01,Second Class,SC-20305,OFF-ST-10003305,47.94,2,0.1,0.05,,2570.0
IN-2019-5025768,2019-09-23,2019-09-28,Second Class,KW-16570,OFF-BI-10002432,110.88,7,0.45,0.38,10035.0,5636.0
CA-2018-3772546,2018-12-05,2018-12-07,Standard Class,PN-18775,FUR-CH-10004997,563.94,3,0.38,0.34,,4207.0
MX-2017-2915498,2017-12-06,2017-12-09,Same Day,PO-18865,OFF-LA-10002868,47.88,7,0.22,0.2,,1826.0
IZ-2019-430641,2019-11-20,2019-11-25,Standard Class,JD-6150,TEC-STA-10004536,301.77,1,0.55,0.47,,2570.0
IN-2019-5056030,2019-04-20,2019-04-24,Standard Class,DK-12985,OFF-AP-10000904,32.67,1,0.6,0.52,,2125.0
IN-2019-501753,2019-10-22,2019-10-25,Same Day,TS-21430,OFF-SU-10004497,52.88,5,0.35,0.28,,2570.0
IZ-2017-4506370,2017-12-20,2017-12-20,Second Class,LT-6765,OFF-FEL-10004117,57.39,1,0.32,0.29,,3280.0
ES-2019-2195632,2019-12-05,2019-12-08,Second Class,BT-11395,OFF-BI-10004722,17.37,3,0.35,0.29,60505.0,1488.0
MX-2016-5722125,2016-11-01,2016-11-04,Second Class,VG-21805,OFF-BI-10000070,36.6,2,0.1,0.1,,193.0
MX-2019-4409061,2019-11-26,2019-12-01,Second Class,MG-18205,OFF-BI-10001507,33.96,3,0.15,0.1,,2898.0
MX-2019-5837114,2019-09-27,2019-09-30,Same Day,LA-16780,OFF-LA-10001469,17.76,3,0.25,0.19,75051.0,1488.0
ES-2019-639395,2019-07-23,2019-07-25,Standard Class,BC-11125,OFF-AR-10003633,464.67,9,0.15,0.1,56560.0,1488.0
US-2018-3884604,2018-12-29,2018-12-31,Second Class,BF-11020,TEC-PH-10003935,447.26,8,0.13,0.1,,1573.0
CA-2017-3596939,2017-04-13,2017-04-16,Second Class,DB-13210,OFF-ST-10000736,129.57,2,0.27,0.24,19143.0,5636.0
IT-2019-5651636,2019-08-13,2019-08-13,Second Class,DK-13150,TEC-AC-10001030,68.03,5,0.05,0.0,,16676.0
CA-2018-2567832,2018-10-30,2018-11-03,Second Class,CC-12220,TEC-PH-10000215,69.9,2,0.33,0.29,,4364.0
ES-2017-4218347,2017-06-21,2017-06-26,Second Class,SK-19990,OFF-ST-10000988,47.52,2,0.27,0.24,,3080.0
IT-2018-3995344,2018-08-06,2018-08-09,Second Class,PS-18970,TEC-AC-10000007,1026.24,4,0.23,0.19,,1826.0
CA-2019-1721653,2019-10-16,2019-10-18,Same Day,CS-11845,OFF-PA-10004039,167.94,3,0.25,0.19,,2898.0
RS-2019-4199405,2019-11-10,2019-11-14,Same Day,DJ-3630,OFF-ENE-10002104,59.82,2,0.3,0.24,94122.0,4553.0
US-2019-5258746,2019-06-23,2019-06-26,Second Class,BE-11455,TEC-PH-10000286,381.68,4,0.15,0.1,90301.0,4553.0
IN-2019-4684368,2019-11-29,2019-12-02,Standard Class,CS-11845,FUR-TA-10001205,1920.36,4,0.55,0.47,,9954.0
IN-2017-46092,2017-02-01,2017-02-04,Standard Class,MA-17995,FUR-CH-10002940,406.29,8,0.42,0.39,,2125.0
ID-2019-1094181,2019-10-31,2019-11-05,First Class,RR-19315,OFF-EN-10002806,90.86,5,0.05,0.0,,2898.0
ES-2019-888638,2019-05-01,2019-05-05,Second Class,JL-15130,TEC-AC-10004520,117.6,4,0.25,0.19,,6093.0
TU-2018-2848840,2018-08-02,2018-08-06,Second Class,CS-1950,OFF-SME-10004553,79.37,1,0.33,0.29,,6093.0
ES-2019-396721,2019-01-13,2019-01-17,Second Class,MG-17695,OFF-BI-10000042,29.04,4,0.15,0.1,,1784.0
NI-2019-4335991,2019-02-26,2019-02-28,Standard Class,TC-10980,OFF-BOS-10002073,17.05,1,0.15,0.1,,4792.0
MX-2019-4071025,2019-10-08,2019-10-09,Same Day,AH-10465,OFF-SU-10002323,154.7,5,0.1,0.05,,7530.0
US-2018-2702979,2018-11-09,2018-11-11,Second Class,QJ-19255,TEC-AC-10000431,83.88,5,0.23,0.19,,1410.0
MX-2017-2809213,2017-12-07,2017-12-08,Standard Class,JR-16210,OFF-AP-10000667,746.24,2,0.32,0.29,,4364.0
ES-2017-2834204,2017-10-02,2017-10-02,Second Class,RB-19645,OFF-BI-10004628,30.66,2,0.32,0.29,33180.0,3688.0
CA-2019-1169817,2019-11-27,2019-11-29,Second Class,MV-17485,OFF-ST-10000060,415.87,8,0.3,0.24,,16676.0
IR-2018-3925080,2018-10-30,2018-11-03,Same Day,MB-8085,OFF-GRE-10002109,67.86,2,0.28,0.24,,4207.0
AG-2019-2329228,2019-06-05,2019-06-08,Second Class,RC-9960,TEC-NOK-10000784,1008.0,8,0.15,0.1,,3722.0
IN-2019-3281596,2019-07-06,2019-07-10,Standard Class,CD-12280,FUR-BO-10000288,2190.75,5,0.55,0.47,,783.0
US-2018-4304074,2018-10-18,2018-10-18,Standard Class,DV-13045,FUR-CH-10003559,25.36,1,0.18,0.15,,19250.0
TU-2018-4626535,2018-09-21,2018-09-23,Second Class,MG-7680,TEC-NOK-10001172,295.78,6,0.38,0.34,,3104.0
IN-2018-1620768,2018-08-02,2018-08-03,Second Class,JR-16210,TEC-PH-10004675,333.66,2,0.43,0.39,,3104.0
ID-2019-4807442,2019-09-19,2019-09-21,Second Class,CS-11950,OFF-ST-10003203,650.03,6,0.35,0.28,,4011.0
IN-2017-4813044,2017-10-25,2017-10-28,Second Class,RK-19300,OFF-BI-10003159,588.98,13,0.12,0.1,,2570.0
CA-2019-2693732,2019-12-01,2019-12-01,Second Class,DM-13345,OFF-BI-10001670,90.48,3,0.35,0.29,,6093.0
MX-2017-4270506,2017-04-16,2017-04-18,Same Day,PK-18910,OFF-FA-10001228,38.76,3,0.02,0.0,,19250.0
MX-2018-781613,2018-10-30,2018-11-02,Standard Class,CM-12235,TEC-CO-10002009,501.67,2,0.43,0.39,,58758.0
ES-2018-5860673,2018-11-10,2018-11-10,Standard Class,RP-19270,OFF-AR-10002805,145.8,3,0.13,0.1,,11320.0
CA-2018-3109999,2018-02-27,2018-03-03,Standard Class,ZC-21910,FUR-FU-10004006,102.36,3,0.08,0.05,,783.0
ID-2018-2261772,2018-12-31,2019-01-01,Same Day,MC-17635,OFF-FA-10001621,10.24,1,0.03,0.0,,7530.0
TU-2017-2104825,2017-03-04,2017-03-05,Same Day,LW-7125,OFF-EAT-10001303,8.23,1,0.27,0.24,,19848.0
ID-2019-3022062,2019-12-08,2019-12-11,Same Day,DB-13360,OFF-LA-10000095,22.71,6,0.3,0.24,,3849.0
EG-2019-3543011,2019-04-22,2019-04-22,Standard Class,PT-9090,FUR-HON-10000103,327.3,2,0.2,0.14,,3104.0
IN-2018-312473,2018-03-19,2018-03-24,Standard Class,GZ-14470,FUR-FU-10002722,100.92,2,0.38,0.34,,1573.0
CA-2019-3029788,2019-12-12,2019-12-17,Standard Class,JP-15520,OFF-AP-10003590,1089.75,3,0.55,0.47,60653.0,1488.0
US-2019-213823,2019-05-18,2019-05-19,Same Day,CL-11890,OFF-PA-10000380,40.03,6,0.15,0.1,49201.0,1488.0
ES-2017-2064728,2017-06-06,2017-06-06,Second Class,KM-16660,OFF-ST-10003446,130.98,3,0.27,0.24,92105.0,4553.0
CA-2019-589198,2019-06-30,2019-07-05,Same Day,TD-10995,OFF-SME-10000018,41.4,6,0.05,0.0,,4207.0
ES-2019-3685366,2019-04-22,2019-04-24,Standard Class,TB-21625,FUR-CH-10002085,148.01,2,0.4,0.33,,4207.0
CA-2017-162607,2017-05-12,2017-05-18,Standard Class,RO-19780,OFF-BI-10002949,14.59,3,0.3,4.92,,2570.0
CA-2019-5252523,2019-11-19,2019-11-21,Same Day,JB-16000,OFF-PA-10001800,19.44,3,0.25,0.19,,3870.0
IZ-2019-4377824,2019-07-13,2019-07-14,Standard Class,SL-10155,OFF-BOS-10001375,323.46,6,0.4,0.33,,3104.0
ID-2016-2369125,2016-06-18,2016-06-18,Standard Class,PM-19135,OFF-AR-10000465,67.89,4,0.35,0.35,,4792.0
IV-2019-5218956,2019-09-03,2019-09-05,Second Class,JC-5775,OFF-CAR-10001471,113.04,4,0.15,0.1,,8746.0
IN-2019-3865364,2019-08-11,2019-08-15,Standard Class,MR-17545,TEC-CO-10003777,707.05,3,0.25,0.19,,1138.0
MX-2020-2804828,2020-01-11,2020-01-14,Same Day,JC-15385,OFF-SU-10000926,92.4,3,0.12,0.05,,1826.0
UP-2019-5440158,2019-12-07,2019-12-07,Standard Class,NG-8430,TEC-BRO-10000348,524.58,2,0.5,0.43,,3080.0
CA-2019-2482669,2019-11-06,2019-11-10,Second Class,JH-15985,TEC-PH-10001700,131.98,2,0.35,0.29,37918.0,3688.0
TU-2018-3539910,2018-03-07,2018-03-08,Second Class,SC-10095,OFF-SME-10001761,19.76,1,0.33,0.29,,1573.0
IT-2018-5325913,2018-06-04,2018-06-05,Standard Class,EN-13780,TEC-CO-10002916,382.81,3,0.43,0.39,,5003.0
MX-2018-1233134,2018-01-20,2018-01-22,Second Class,JW-16075,OFF-BI-10001504,100.68,3,0.33,0.29,,1826.0
MX-2018-1789164,2018-08-17,2018-08-17,Second Class,RL-19615,OFF-BI-10000821,8.7,2,0.13,0.1,79907.0,1488.0
MX-2019-2625063,2019-12-23,2019-12-24,Standard Class,EB-14110,TEC-MA-10002571,172.62,3,0.5,0.43,,3104.0
GH-2018-1968696,2018-05-06,2018-05-09,Second Class,BS-1365,TEC-BEL-10004162,79.5,2,0.03,0.0,,6017.0
ID-2018-1471815,2018-09-19,2018-09-20,Standard Class,TC-21295,FUR-FU-10001557,308.7,8,0.33,0.29,,1826.0
IR-2019-1447057,2019-02-20,2019-02-24,Same Day,KB-6600,OFF-STI-10000144,35.37,1,0.35,0.28,85204.0,4553.0
ID-2019-4531608,2019-11-05,2019-11-08,Second Class,JA-15970,TEC-AC-10001438,152.26,7,0.3,0.24,,3104.0
MX-2019-3949050,2019-03-30,2019-03-31,Same Day,ES-14020,OFF-FA-10003022,55.6,5,0.05,0.0,,3855.0
US-2016-1876353,2016-07-15,2016-07-17,Second Class,BB-10990,OFF-BI-10004305,8.21,3,0.3,0.3,,1573.0
MX-2019-4199483,2019-05-27,2019-05-30,Standard Class,VF-21715,OFF-AP-10002794,1032.5,5,0.35,0.28,,7530.0
US-2017-4869382,2017-04-14,2017-04-15,Second Class,BB-10990,TEC-PH-10003416,382.62,11,0.12,0.1,,3104.0
CA-2019-562097,2019-10-22,2019-10-22,Standard Class,ES-14020,FUR-CH-10001482,209.57,2,0.2,0.14,80013.0,4553.0
UP-2019-1379136,2019-09-02,2019-09-04,Same Day,LH-7155,OFF-HON-10004014,9.27,1,0.3,0.24,,1826.0
MX-2019-179225,2019-11-14,2019-11-17,Second Class,SW-20275,OFF-BI-10003503,40.88,7,0.15,0.1,,783.0
MX-2018-392746,2018-08-30,2018-09-01,Standard Class,SC-20770,OFF-AR-10000390,16.7,1,0.13,0.1,,7751.0
ES-2017-4305110,2017-08-05,2017-08-10,Second Class,TB-21400,OFF-ST-10000300,80.25,5,0.07,0.05,,783.0
CA-2019-4354532,2019-09-02,2019-09-04,Same Day,BF-11020,OFF-PA-10002377,22.72,4,0.25,0.19,,4792.0
IN-2017-5526964,2017-07-04,2017-07-08,Same Day,RM-19750,OFF-FA-10003745,33.6,2,0.32,0.29,,5003.0
CA-2019-3890376,2019-10-21,2019-10-23,Same Day,JE-15610,OFF-PA-10004475,219.84,4,0.25,0.19,,9954.0
ES-2019-5843903,2019-11-04,2019-11-07,Standard Class,MO-17950,OFF-AR-10004881,79.97,2,0.35,0.29,,4717.0
ID-2016-3343208,2016-07-02,2016-07-05,Second Class,DA-13450,TEC-AC-10000540,154.87,6,0.0,0.0,,5003.0
EG-2017-2139005,2017-10-17,2017-10-19,Second Class,BF-975,OFF-CAR-10004661,100.26,2,0.12,0.1,,3539.0
US-2019-3085018,2019-04-27,2019-05-02,Standard Class,FH-14365,OFF-AR-10002677,27.94,4,0.35,0.29,,1573.0
MX-2019-4319965,2019-11-24,2019-11-29,Second Class,CV-12295,OFF-ST-10000442,46.08,3,0.3,0.24,,1410.0
MX-2018-5038771,2018-11-21,2018-11-21,Standard Class,BP-11095,FUR-CH-10001675,351.68,7,0.18,0.15,,1410.0
ES-2019-2941666,2019-04-17,2019-04-22,Standard Class,BT-11395,OFF-AR-10000659,121.08,4,0.15,0.1,,1826.0
ES-2019-5536193,2019-09-26,2019-09-27,Standard Class,TS-21340,TEC-MA-10003787,795.83,3,0.5,0.43,,783.0
ID-2019-5647627,2019-12-13,2019-12-13,Standard Class,GM-14680,TEC-CO-10001726,333.63,3,0.5,0.43,,783.0
CA-2017-422642,2017-12-05,2017-12-09,Standard Class,HD-14785,OFF-AR-10003056,17.12,4,0.22,0.2,,2125.0
IN-2019-5958289,2019-12-10,2019-12-11,Same Day,EM-13960,OFF-SU-10001488,46.02,2,0.1,0.05,,4715.0
ID-2017-4164363,2017-12-07,2017-12-12,Standard Class,EH-14185,TEC-CO-10002380,341.17,2,0.22,0.2,,783.0
CA-2018-4131337,2018-04-25,2018-04-27,Second Class,BF-11005,TEC-PH-10001433,246.17,3,0.33,0.29,,3080.0
IT-2019-5858490,2019-11-17,2019-11-21,Same Day,DW-13540,OFF-SU-10002785,117.0,3,0.1,0.05,,6017.0
SY-2018-4334481,2018-07-29,2018-08-02,Second Class,TC-11475,OFF-ROG-10004393,74.81,4,0.33,0.29,,4364.0
IT-2019-4421637,2019-08-22,2019-08-23,Second Class,BN-11470,OFF-ST-10000300,64.2,4,0.1,0.05,,45585.0
MX-2017-1493484,2017-10-25,2017-10-26,Standard Class,CS-12490,FUR-CH-10000265,136.62,3,0.17,0.15,,3722.0
US-2018-801453,2018-09-05,2018-09-06,Same Day,SS-20875,OFF-PA-10002615,3.53,1,0.23,0.19,,2125.0
NI-2016-228299,2016-05-10,2016-05-10,Same Day,AG-675,OFF-HAR-10003514,6.1,2,0.0,0.0,,5003.0
ES-2019-4703123,2019-09-04,2019-09-06,Second Class,LO-17170,OFF-ST-10002608,29.0,3,0.3,0.24,,3849.0
US-2019-5222380,2019-02-18,2019-02-19,Standard Class,RR-19525,OFF-AP-10000873,339.01,3,0.55,0.47,,3104.0
IN-2020-371986,2020-01-25,2020-01-30,Standard Class,ME-17320,TEC-MA-10002680,931.77,3,0.52,0.42,,3849.0
CA-2019-5000681,2019-03-26,2019-03-27,Same Day,DB-13405,OFF-LA-10004093,7.31,1,0.15,0.1,,1410.0
IN-2018-5235028,2018-02-01,2018-02-01,Same Day,DW-13585,OFF-PA-10004495,89.46,3,0.23,0.19,,3849.0
MX-2019-5412675,2019-06-13,2019-06-18,Standard Class,DV-13465,TEC-MA-10000122,98.88,3,0.3,0.24,,16676.0
ES-2018-2094961,2018-07-10,2018-07-13,Second Class,KW-16435,OFF-ST-10001646,50.62,3,0.08,0.05,,783.0
